millis,stamp,datetime,motion,temp,hum
2896000,1599492637,2020/9/7 15:30:37,Inactive,20.80,51.20
2896999,1599492638,2020/9/7 15:30:38,Inactive,20.80,51.10
2898000,1599492639,2020/9/7 15:30:39,Inactive,20.80,51.10
2898999,1599492640,2020/9/7 15:30:40,Inactive,20.80,51.10
2900000,1599492642,2020/9/7 15:30:42,Inactive,20.80,51.10
2900999,1599492643,2020/9/7 15:30:43,Inactive,20.80,51.00
2901999,1599492644,2020/9/7 15:30:44,Inactive,20.80,51.00
2902999,1599492645,2020/9/7 15:30:45,Inactive,20.80,51.00
2903999,1599492646,2020/9/7 15:30:46,Inactive,20.80,51.00
2904999,1599492647,2020/9/7 15:30:47,Inactive,20.80,51.00
2905999,1599492648,2020/9/7 15:30:48,Inactive,20.80,51.00
2906999,1599492649,2020/9/7 15:30:49,Inactive,20.80,51.00
2907999,1599492650,2020/9/7 15:30:50,Inactive,20.80,51.00
2908999,1599492651,2020/9/7 15:30:51,Inactive,20.80,51.00
2909999,1599492652,2020/9/7 15:30:52,Inactive,20.80,51.00
2910999,1599492653,2020/9/7 15:30:53,Inactive,20.80,51.00
2912000,1599492654,2020/9/7 15:30:54,Inactive,20.80,51.00
2912999,1599492655,2020/9/7 15:30:55,Inactive,20.80,51.00
2913999,1599492656,2020/9/7 15:30:56,Inactive,20.80,51.00
2914999,1599492657,2020/9/7 15:30:57,Inactive,20.80,51.10
2915999,1599492658,2020/9/7 15:30:58,Inactive,20.80,51.10
2916999,1599492659,2020/9/7 15:30:59,Inactive,20.80,51.10
2917999,1599492660,2020/9/7 15:31:0,Inactive,20.80,51.10
2918999,1599492661,2020/9/7 15:31:1,Inactive,20.90,51.20
2919999,1599492662,2020/9/7 15:31:2,Inactive,20.90,51.20
2920999,1599492663,2020/9/7 15:31:3,Inactive,20.80,51.10
2921999,1599492664,2020/9/7 15:31:4,Inactive,20.80,51.10
2922999,1599492665,2020/9/7 15:31:5,Inactive,20.80,51.10
2923999,1599492666,2020/9/7 15:31:6,Inactive,20.80,51.10
2924999,1599492667,2020/9/7 15:31:7,Inactive,20.80,51.10
2925999,1599492668,2020/9/7 15:31:8,Inactive,20.80,51.10
2926999,1599492669,2020/9/7 15:31:9,Inactive,20.80,51.20
2928000,1599492670,2020/9/7 15:31:10,Inactive,20.80,51.20
2928999,1599492671,2020/9/7 15:31:11,Inactive,20.90,51.20
2929999,1599492672,2020/9/7 15:31:12,Inactive,20.90,51.20
2930999,1599492673,2020/9/7 15:31:13,Inactive,20.80,51.20
2931999,1599492674,2020/9/7 15:31:14,Inactive,20.80,51.20
2932999,1599492675,2020/9/7 15:31:15,Inactive,20.90,51.30
2933999,1599492676,2020/9/7 15:31:16,Inactive,20.90,51.30
2934999,1599492677,2020/9/7 15:31:17,Inactive,20.80,51.20
2935999,1599492678,2020/9/7 15:31:18,Inactive,20.80,51.20
2936999,1599492679,2020/9/7 15:31:19,Inactive,20.80,51.30
2937999,1599492680,2020/9/7 15:31:20,Inactive,20.80,51.30
2938999,1599492681,2020/9/7 15:31:21,Inactive,20.90,51.30
2939999,1599492682,2020/9/7 15:31:22,Inactive,20.90,51.30
2940999,1599492683,2020/9/7 15:31:23,Inactive,20.90,51.40
2941999,1599492684,2020/9/7 15:31:24,Inactive,20.90,51.40
2942999,1599492685,2020/9/7 15:31:25,Inactive,20.90,51.40
2944000,1599492686,2020/9/7 15:31:26,Inactive,20.90,51.40
2944999,1599492687,2020/9/7 15:31:27,Inactive,20.90,51.30
2945999,1599492688,2020/9/7 15:31:28,Inactive,20.90,51.30
2946999,1599492689,2020/9/7 15:31:29,Inactive,20.90,51.30
2947999,1599492690,2020/9/7 15:31:30,Inactive,20.90,51.30
2948999,1599492691,2020/9/7 15:31:31,Inactive,20.90,51.20
2949999,1599492692,2020/9/7 15:31:32,Inactive,20.90,51.20
2950999,1599492693,2020/9/7 15:31:33,Inactive,20.90,51.30
2951999,1599492694,2020/9/7 15:31:34,Inactive,20.90,51.30
2952999,1599492695,2020/9/7 15:31:35,Inactive,20.90,51.30
2953999,1599492696,2020/9/7 15:31:36,Inactive,20.90,51.30
2954999,1599492697,2020/9/7 15:31:37,Inactive,20.90,51.30
2955999,1599492698,2020/9/7 15:31:38,Inactive,20.90,51.30
2956999,1599492699,2020/9/7 15:31:39,Inactive,20.90,51.30
2957999,1599492700,2020/9/7 15:31:40,Inactive,20.90,51.30
2958999,1599492701,2020/9/7 15:31:41,Inactive,20.90,51.30
2960000,1599492702,2020/9/7 15:31:42,Inactive,20.90,51.30
2960999,1599492703,2020/9/7 15:31:43,Inactive,20.90,51.30
2961999,1599492704,2020/9/7 15:31:44,Inactive,20.90,51.30
2962999,1599492705,2020/9/7 15:31:45,Inactive,20.90,51.20
2963999,1599492706,2020/9/7 15:31:46,Inactive,20.90,51.20
2964999,1599492707,2020/9/7 15:31:47,Inactive,20.90,51.10
2965999,1599492708,2020/9/7 15:31:48,Inactive,20.90,51.10
2966999,1599492709,2020/9/7 15:31:49,Inactive,20.90,51.00
2968000,1599492710,2020/9/7 15:31:50,Inactive,20.90,51.00
2968999,1599492711,2020/9/7 15:31:51,Inactive,20.90,50.80
2969999,1599492712,2020/9/7 15:31:52,Inactive,20.90,50.80
2970999,1599492713,2020/9/7 15:31:53,Inactive,20.90,50.70
2971999,1599492714,2020/9/7 15:31:54,Inactive,20.90,50.70
2972999,1599492715,2020/9/7 15:31:55,Inactive,20.90,50.60
2974000,1599492716,2020/9/7 15:31:56,Inactive,20.90,50.60
2974999,1599492717,2020/9/7 15:31:57,Inactive,20.90,50.50
2976000,1599492718,2020/9/7 15:31:58,Inactive,20.90,50.50
2976999,1599492719,2020/9/7 15:31:59,Inactive,20.90,50.50
2977999,1599492720,2020/9/7 15:32:0,Inactive,20.90,50.50
2978999,1599492721,2020/9/7 15:32:1,Inactive,20.90,50.50
2980000,1599492722,2020/9/7 15:32:2,Inactive,20.90,50.50
2980999,1599492723,2020/9/7 15:32:3,Inactive,20.90,50.40
2981999,1599492724,2020/9/7 15:32:4,Inactive,20.90,50.40
2982999,1599492725,2020/9/7 15:32:5,Inactive,20.90,50.50
2983999,1599492726,2020/9/7 15:32:6,Inactive,20.90,50.50
2984999,1599492727,2020/9/7 15:32:7,Inactive,20.90,50.50
2986000,1599492728,2020/9/7 15:32:8,Inactive,20.90,50.50
2986999,1599492729,2020/9/7 15:32:9,Inactive,20.90,50.50
2988000,1599492730,2020/9/7 15:32:10,Inactive,20.90,50.50
2988999,1599492731,2020/9/7 15:32:11,Inactive,20.90,50.50
2989999,1599492732,2020/9/7 15:32:12,Inactive,20.90,50.50
2990999,1599492733,2020/9/7 15:32:13,Inactive,20.90,50.60
2992000,1599492734,2020/9/7 15:32:14,Inactive,20.90,50.60
2992999,1599492735,2020/9/7 15:32:15,Inactive,20.90,50.60
2994000,1599492736,2020/9/7 15:32:16,Inactive,20.90,50.60
2994999,1599492737,2020/9/7 15:32:17,Inactive,20.90,50.70
2995999,1599492738,2020/9/7 15:32:18,Inactive,20.90,50.70
2996999,1599492739,2020/9/7 15:32:19,Inactive,20.90,50.70
2997999,1599492740,2020/9/7 15:32:20,Inactive,20.90,50.70
2998999,1599492741,2020/9/7 15:32:21,Inactive,20.90,50.70
2999999,1599492742,2020/9/7 15:32:22,Inactive,20.90,50.70
3000999,1599492743,2020/9/7 15:32:23,Inactive,20.90,50.70
3001999,1599492744,2020/9/7 15:32:24,Inactive,20.90,50.70
3002999,1599492745,2020/9/7 15:32:25,Inactive,20.90,50.70
3003999,1599492746,2020/9/7 15:32:26,Inactive,20.90,50.70
3004999,1599492747,2020/9/7 15:32:27,Inactive,20.90,50.60
3006000,1599492748,2020/9/7 15:32:28,Inactive,20.90,50.60
3006999,1599492749,2020/9/7 15:32:29,Inactive,20.90,50.60
3008000,1599492750,2020/9/7 15:32:30,Inactive,20.90,50.60
3008999,1599492751,2020/9/7 15:32:31,Inactive,20.90,50.50
3009999,1599492752,2020/9/7 15:32:32,Inactive,20.90,50.50
3010999,1599492753,2020/9/7 15:32:33,Inactive,20.90,50.50
3011999,1599492754,2020/9/7 15:32:34,Inactive,20.90,50.50
3012999,1599492755,2020/9/7 15:32:35,Inactive,20.90,50.50
3013999,1599492756,2020/9/7 15:32:36,Inactive,20.90,50.50
3014999,1599492757,2020/9/7 15:32:37,Inactive,20.90,50.50
3015999,1599492758,2020/9/7 15:32:38,Inactive,20.90,50.50
3016999,1599492759,2020/9/7 15:32:39,Inactive,20.90,50.50
3017999,1599492760,2020/9/7 15:32:40,Inactive,20.90,50.50
3018999,1599492761,2020/9/7 15:32:41,Inactive,20.90,50.40
3019999,1599492762,2020/9/7 15:32:42,Inactive,20.90,50.40
3020999,1599492763,2020/9/7 15:32:43,Inactive,20.90,50.40
3021999,1599492764,2020/9/7 15:32:44,Inactive,20.90,50.40
3022999,1599492765,2020/9/7 15:32:45,Inactive,20.90,50.40
3024000,1599492766,2020/9/7 15:32:46,Inactive,20.90,50.40
3024999,1599492767,2020/9/7 15:32:47,Inactive,20.90,50.40
3025999,1599492768,2020/9/7 15:32:48,Inactive,20.90,50.40
3026999,1599492769,2020/9/7 15:32:49,Inactive,20.90,50.40
3027999,1599492770,2020/9/7 15:32:50,Inactive,20.90,50.40
3028999,1599492771,2020/9/7 15:32:51,Inactive,20.90,50.40
3029999,1599492772,2020/9/7 15:32:52,Inactive,20.90,50.40
3030999,1599492773,2020/9/7 15:32:53,Inactive,20.90,50.40
3031999,1599492774,2020/9/7 15:32:54,Inactive,20.90,50.40
3032999,1599492775,2020/9/7 15:32:55,Inactive,20.90,50.40
3033999,1599492776,2020/9/7 15:32:56,Inactive,20.90,50.40
3034999,1599492777,2020/9/7 15:32:57,Inactive,20.90,50.40
3035999,1599492778,2020/9/7 15:32:58,Inactive,20.90,50.40
3036999,1599492779,2020/9/7 15:32:59,Inactive,20.90,50.40
3037999,1599492780,2020/9/7 15:33:0,Inactive,20.90,50.40
3038999,1599492781,2020/9/7 15:33:1,Inactive,20.90,50.40
3040000,1599492782,2020/9/7 15:33:2,Inactive,20.90,50.40
3040999,1599492783,2020/9/7 15:33:3,Inactive,20.90,50.40
3041999,1599492784,2020/9/7 15:33:4,Inactive,20.90,50.40
3042999,1599492785,2020/9/7 15:33:5,Inactive,20.90,50.40
3043999,1599492786,2020/9/7 15:33:6,Inactive,20.90,50.40
3044999,1599492787,2020/9/7 15:33:7,Inactive,20.90,50.40
3045999,1599492788,2020/9/7 15:33:8,Inactive,20.90,50.40
3046999,1599492789,2020/9/7 15:33:9,Inactive,20.90,50.50
3048000,1599492790,2020/9/7 15:33:10,Inactive,20.90,50.50
3048999,1599492791,2020/9/7 15:33:11,Inactive,20.90,50.40
3049999,1599492792,2020/9/7 15:33:12,Inactive,20.90,50.40
3050999,1599492793,2020/9/7 15:33:13,Inactive,20.90,50.40
3051999,1599492794,2020/9/7 15:33:14,Inactive,20.90,50.40
3052999,1599492795,2020/9/7 15:33:15,Inactive,21.00,50.40
3053999,1599492796,2020/9/7 15:33:16,Inactive,21.00,50.40
3054999,1599492797,2020/9/7 15:33:17,Inactive,21.00,50.40
3056000,1599492798,2020/9/7 15:33:18,Inactive,21.00,50.40
3056999,1599492799,2020/9/7 15:33:19,Inactive,21.00,50.30
3057999,1599492800,2020/9/7 15:33:20,Inactive,21.00,50.30
3058999,1599492801,2020/9/7 15:33:21,Inactive,20.90,50.30
3059999,1599492802,2020/9/7 15:33:22,Inactive,20.90,50.30
3060999,1599492803,2020/9/7 15:33:23,Inactive,20.90,50.30
3061999,1599492804,2020/9/7 15:33:24,Inactive,20.90,50.30
3062999,1599492805,2020/9/7 15:33:25,Inactive,20.90,50.30
3063999,1599492806,2020/9/7 15:33:26,Inactive,20.90,50.30
3064999,1599492807,2020/9/7 15:33:27,Inactive,20.90,50.40
3065999,1599492808,2020/9/7 15:33:28,Inactive,20.90,50.40
3066999,1599492809,2020/9/7 15:33:29,Inactive,21.00,50.50
3067999,1599492810,2020/9/7 15:33:30,Inactive,21.00,50.50
3068999,1599492811,2020/9/7 15:33:31,Inactive,20.90,50.60
3070000,1599492812,2020/9/7 15:33:32,Inactive,20.90,50.60
3070999,1599492813,2020/9/7 15:33:33,Inactive,20.90,50.70
3072000,1599492814,2020/9/7 15:33:34,Inactive,20.90,50.70
3072999,1599492815,2020/9/7 15:33:35,Inactive,20.90,50.70
3073999,1599492816,2020/9/7 15:33:36,Inactive,20.90,50.70
3074999,1599492817,2020/9/7 15:33:37,Inactive,20.90,50.60
3076000,1599492818,2020/9/7 15:33:38,Inactive,20.90,50.60
3076999,1599492819,2020/9/7 15:33:39,Inactive,20.90,50.60
3078000,1599492820,2020/9/7 15:33:40,Inactive,20.90,50.60
3078999,1599492821,2020/9/7 15:33:41,Inactive,21.00,50.60
3079999,1599492822,2020/9/7 15:33:42,Inactive,21.00,50.60
3080999,1599492823,2020/9/7 15:33:43,Inactive,21.00,50.50
3081999,1599492824,2020/9/7 15:33:44,Inactive,21.00,50.50
3082999,1599492825,2020/9/7 15:33:45,Inactive,20.90,50.40
3083999,1599492826,2020/9/7 15:33:46,Inactive,20.90,50.40
3084999,1599492827,2020/9/7 15:33:47,Inactive,20.90,50.40
3085999,1599492828,2020/9/7 15:33:48,Inactive,20.90,50.40
3086999,1599492829,2020/9/7 15:33:49,Inactive,21.00,50.50
3088000,1599492830,2020/9/7 15:33:50,Inactive,21.00,50.50
3088999,1599492831,2020/9/7 15:33:51,Inactive,21.00,50.60
3089999,1599492832,2020/9/7 15:33:52,Inactive,21.00,50.60
3090999,1599492833,2020/9/7 15:33:53,Inactive,21.00,50.50
3091999,1599492834,2020/9/7 15:33:54,Inactive,21.00,50.50
3092999,1599492835,2020/9/7 15:33:55,Inactive,21.00,50.60
3093999,1599492836,2020/9/7 15:33:56,Inactive,21.00,50.60
3094999,1599492837,2020/9/7 15:33:57,Inactive,20.90,50.50
3095999,1599492838,2020/9/7 15:33:58,Inactive,20.90,50.50
3096999,1599492839,2020/9/7 15:33:59,Inactive,21.00,50.70
3097999,1599492840,2020/9/7 15:34:0,Inactive,21.00,50.70
3098999,1599492841,2020/9/7 15:34:1,Inactive,21.00,50.60
3100000,1599492842,2020/9/7 15:34:2,Inactive,21.00,50.60
3100999,1599492843,2020/9/7 15:34:3,Inactive,21.00,50.50
3101999,1599492844,2020/9/7 15:34:4,Inactive,21.00,50.50
3102999,1599492845,2020/9/7 15:34:5,Inactive,21.00,50.50
3104000,1599492846,2020/9/7 15:34:6,Inactive,21.00,50.50
3104999,1599492847,2020/9/7 15:34:7,Inactive,20.90,50.30
3105999,1599492848,2020/9/7 15:34:8,Inactive,20.90,50.30
3106999,1599492849,2020/9/7 15:34:9,Inactive,21.00,50.20
3107999,1599492850,2020/9/7 15:34:10,Inactive,21.00,50.20
3108999,1599492851,2020/9/7 15:34:11,Inactive,21.00,50.10
3109999,1599492852,2020/9/7 15:34:12,Inactive,21.00,50.10
3110999,1599492853,2020/9/7 15:34:13,Inactive,21.00,50.10
3111999,1599492854,2020/9/7 15:34:14,Inactive,21.00,50.10
3112999,1599492855,2020/9/7 15:34:15,Inactive,21.00,50.00
3113999,1599492856,2020/9/7 15:34:16,Inactive,21.00,50.00
3114999,1599492857,2020/9/7 15:34:17,Inactive,21.00,50.10
3115999,1599492858,2020/9/7 15:34:18,Inactive,21.00,50.10
3116999,1599492859,2020/9/7 15:34:19,Inactive,21.00,50.00
3117999,1599492860,2020/9/7 15:34:20,Inactive,21.00,50.00
3118999,1599492861,2020/9/7 15:34:21,Inactive,21.00,50.00
3120000,1599492862,2020/9/7 15:34:22,Inactive,21.00,50.00
3120999,1599492863,2020/9/7 15:34:23,Inactive,21.00,50.00
3121999,1599492864,2020/9/7 15:34:24,Inactive,21.00,50.00
3122999,1599492865,2020/9/7 15:34:25,Inactive,21.00,50.10
3123999,1599492866,2020/9/7 15:34:26,Inactive,21.00,50.10
3124999,1599492867,2020/9/7 15:34:27,Inactive,21.00,50.30
3125999,1599492868,2020/9/7 15:34:28,Inactive,21.00,50.30
3126999,1599492869,2020/9/7 15:34:29,Inactive,20.90,50.10
3127999,1599492870,2020/9/7 15:34:30,Inactive,20.90,50.10
3128999,1599492871,2020/9/7 15:34:31,Inactive,21.00,50.10
3129999,1599492872,2020/9/7 15:34:32,Inactive,21.00,50.10
3130999,1599492873,2020/9/7 15:34:33,Inactive,21.00,50.00
3131999,1599492874,2020/9/7 15:34:34,Inactive,21.00,50.00
3132999,1599492875,2020/9/7 15:34:35,Inactive,21.00,50.00
3133999,1599492876,2020/9/7 15:34:36,Inactive,21.00,50.00
3134999,1599492877,2020/9/7 15:34:37,Inactive,21.00,49.90
3136000,1599492878,2020/9/7 15:34:38,Inactive,21.00,49.90
3136999,1599492879,2020/9/7 15:34:39,Inactive,21.00,49.80
3137999,1599492880,2020/9/7 15:34:40,Inactive,21.00,49.80
3138999,1599492881,2020/9/7 15:34:41,Inactive,21.00,49.70
3139999,1599492882,2020/9/7 15:34:42,Inactive,21.00,49.70
3140999,1599492883,2020/9/7 15:34:43,Inactive,21.00,49.90
3142000,1599492884,2020/9/7 15:34:44,Inactive,21.00,49.90
3142999,1599492885,2020/9/7 15:34:45,Inactive,21.00,49.90
3144000,1599492886,2020/9/7 15:34:46,Inactive,21.00,49.90
3144999,1599492887,2020/9/7 15:34:47,Inactive,21.00,49.90
3146000,1599492888,2020/9/7 15:34:48,Inactive,21.00,49.90
3146999,1599492889,2020/9/7 15:34:49,Inactive,21.00,49.80
3147999,1599492890,2020/9/7 15:34:50,Inactive,21.00,49.80
3148999,1599492891,2020/9/7 15:34:51,Inactive,21.00,49.80
3149999,1599492892,2020/9/7 15:34:52,Inactive,21.00,49.80
3150999,1599492893,2020/9/7 15:34:53,Inactive,21.00,49.70
3152000,1599492894,2020/9/7 15:34:54,Inactive,21.00,49.70
3152999,1599492895,2020/9/7 15:34:55,Inactive,21.00,49.70
3153999,1599492896,2020/9/7 15:34:56,Inactive,21.00,49.70
3154999,1599492897,2020/9/7 15:34:57,Inactive,21.00,49.60
3155999,1599492898,2020/9/7 15:34:58,Inactive,21.00,49.60
3156999,1599492899,2020/9/7 15:34:59,Inactive,21.00,49.70
3157999,1599492900,2020/9/7 15:35:0,Inactive,21.00,49.70
3158999,1599492901,2020/9/7 15:35:1,Inactive,21.00,49.70
3159999,1599492902,2020/9/7 15:35:2,Inactive,21.00,49.70
3160999,1599492903,2020/9/7 15:35:3,Inactive,21.00,49.70
3161999,1599492904,2020/9/7 15:35:4,Inactive,21.00,49.70
3162999,1599492905,2020/9/7 15:35:5,Inactive,21.00,49.70
3163999,1599492906,2020/9/7 15:35:6,Inactive,21.00,49.70
3164999,1599492907,2020/9/7 15:35:7,Inactive,21.00,49.70
3165999,1599492908,2020/9/7 15:35:8,Inactive,21.00,49.70
3166999,1599492909,2020/9/7 15:35:9,Inactive,21.00,49.70
3168000,1599492910,2020/9/7 15:35:10,Inactive,21.00,49.70
3168999,1599492911,2020/9/7 15:35:11,Inactive,21.00,49.70
3169999,1599492912,2020/9/7 15:35:12,Inactive,21.00,49.70
3170999,1599492913,2020/9/7 15:35:13,Inactive,21.00,49.70
3171999,1599492914,2020/9/7 15:35:14,Inactive,21.00,49.70
3172999,1599492915,2020/9/7 15:35:15,Inactive,21.00,49.70
3173999,1599492916,2020/9/7 15:35:16,Inactive,21.00,49.70
3174999,1599492917,2020/9/7 15:35:17,Inactive,21.00,49.70
3175999,1599492918,2020/9/7 15:35:18,Inactive,21.00,49.70
3176999,1599492919,2020/9/7 15:35:19,Inactive,21.00,49.60
3177999,1599492920,2020/9/7 15:35:20,Inactive,21.00,49.60
3178999,1599492921,2020/9/7 15:35:21,Inactive,21.00,49.50
3179999,1599492922,2020/9/7 15:35:22,Inactive,21.00,49.50
3180999,1599492923,2020/9/7 15:35:23,Inactive,21.00,49.50
3182000,1599492924,2020/9/7 15:35:24,Inactive,21.00,49.50
3182999,1599492925,2020/9/7 15:35:25,Inactive,21.00,49.50
3184000,1599492926,2020/9/7 15:35:26,Inactive,21.00,49.50
3184999,1599492927,2020/9/7 15:35:27,Inactive,21.00,49.40
3185999,1599492928,2020/9/7 15:35:28,Inactive,21.00,49.40
3186999,1599492929,2020/9/7 15:35:29,Inactive,21.00,49.40
3187999,1599492930,2020/9/7 15:35:30,Inactive,21.00,49.40
3188999,1599492931,2020/9/7 15:35:31,Inactive,21.00,49.30
3189999,1599492932,2020/9/7 15:35:32,Inactive,21.00,49.30
3190999,1599492933,2020/9/7 15:35:33,Inactive,21.00,49.20
3191999,1599492934,2020/9/7 15:35:34,Inactive,21.00,49.20
3192999,1599492935,2020/9/7 15:35:35,Inactive,21.00,49.20
3193999,1599492936,2020/9/7 15:35:36,Inactive,21.00,49.20
3194999,1599492937,2020/9/7 15:35:37,Inactive,21.00,49.10
3195999,1599492938,2020/9/7 15:35:38,Inactive,21.00,49.10
3196999,1599492939,2020/9/7 15:35:39,Inactive,21.00,49.00
3197999,1599492940,2020/9/7 15:35:40,Inactive,21.00,49.00
3198999,1599492941,2020/9/7 15:35:41,Inactive,21.00,49.00
3200000,1599492942,2020/9/7 15:35:42,Inactive,21.00,49.00
3200999,1599492943,2020/9/7 15:35:43,Inactive,21.00,49.00
3201999,1599492944,2020/9/7 15:35:44,Inactive,21.00,49.00
3202999,1599492945,2020/9/7 15:35:45,Inactive,21.00,49.00
3203999,1599492946,2020/9/7 15:35:46,Inactive,21.00,49.00
3204999,1599492947,2020/9/7 15:35:47,Inactive,21.00,49.00
3205999,1599492948,2020/9/7 15:35:48,Inactive,21.00,49.00
3206999,1599492949,2020/9/7 15:35:49,Inactive,21.00,48.90
3208000,1599492950,2020/9/7 15:35:50,Inactive,21.00,48.90
3208999,1599492951,2020/9/7 15:35:51,Inactive,21.00,48.90
3210000,1599492952,2020/9/7 15:35:52,Inactive,21.00,48.90
3210999,1599492953,2020/9/7 15:35:53,Inactive,21.00,48.90
3212000,1599492954,2020/9/7 15:35:54,Inactive,21.00,48.90
3212999,1599492955,2020/9/7 15:35:55,Inactive,21.00,48.90
3214000,1599492956,2020/9/7 15:35:56,Inactive,21.00,48.90
3214999,1599492957,2020/9/7 15:35:57,Inactive,21.00,48.90
3216000,1599492958,2020/9/7 15:35:58,Inactive,21.00,48.90
3216999,1599492959,2020/9/7 15:35:59,Inactive,21.00,48.90
3218000,1599492960,2020/9/7 15:36:0,Inactive,21.00,48.90
3218999,1599492961,2020/9/7 15:36:1,Inactive,21.00,49.00
3220000,1599492962,2020/9/7 15:36:2,Inactive,21.00,49.00
3220999,1599492963,2020/9/7 15:36:3,Inactive,21.00,49.00
3222000,1599492964,2020/9/7 15:36:4,Inactive,21.00,49.00
3222999,1599492965,2020/9/7 15:36:5,Inactive,21.00,49.00
3224000,1599492966,2020/9/7 15:36:6,Inactive,21.00,49.00
3224999,1599492967,2020/9/7 15:36:7,Inactive,21.00,49.00
3226000,1599492968,2020/9/7 15:36:8,Inactive,21.00,49.00
3226999,1599492969,2020/9/7 15:36:9,Inactive,21.00,48.90
3227999,1599492970,2020/9/7 15:36:10,Inactive,21.00,48.90
3228999,1599492971,2020/9/7 15:36:11,Inactive,21.00,48.90
3229999,1599492972,2020/9/7 15:36:12,Inactive,21.00,48.90
3230999,1599492973,2020/9/7 15:36:13,Inactive,21.00,48.90
3232000,1599492974,2020/9/7 15:36:14,Inactive,21.00,48.90
3232999,1599492975,2020/9/7 15:36:15,Inactive,21.10,49.00
3233999,1599492976,2020/9/7 15:36:16,Inactive,21.10,49.00
3234999,1599492977,2020/9/7 15:36:17,Inactive,21.00,49.00
3235999,1599492978,2020/9/7 15:36:18,Inactive,21.00,49.00
3236999,1599492979,2020/9/7 15:36:19,Inactive,21.00,49.00
3237999,1599492980,2020/9/7 15:36:20,Inactive,21.00,49.00
3238999,1599492981,2020/9/7 15:36:21,Inactive,21.00,49.00
3239999,1599492982,2020/9/7 15:36:22,Inactive,21.00,49.00
3240999,1599492983,2020/9/7 15:36:23,Inactive,21.00,49.00
3241999,1599492984,2020/9/7 15:36:24,Inactive,21.00,49.00
3242999,1599492985,2020/9/7 15:36:25,Inactive,21.00,48.90
3244000,1599492986,2020/9/7 15:36:26,Inactive,21.00,48.90
3244999,1599492987,2020/9/7 15:36:27,Inactive,21.00,49.00
3245999,1599492988,2020/9/7 15:36:28,Inactive,21.00,49.00
3246999,1599492989,2020/9/7 15:36:29,Inactive,21.00,49.00
3248000,1599492990,2020/9/7 15:36:30,Inactive,21.00,49.00
3248999,1599492991,2020/9/7 15:36:31,Inactive,21.00,49.10
3249999,1599492992,2020/9/7 15:36:32,Inactive,21.00,49.10
3250999,1599492993,2020/9/7 15:36:33,Inactive,21.00,49.30
3251999,1599492994,2020/9/7 15:36:34,Inactive,21.00,49.30
3252999,1599492995,2020/9/7 15:36:35,Inactive,21.00,49.40
3253999,1599492996,2020/9/7 15:36:36,Inactive,21.00,49.40
3254999,1599492997,2020/9/7 15:36:37,Inactive,21.00,49.50
3256000,1599492998,2020/9/7 15:36:38,Inactive,21.00,49.50
3256999,1599492999,2020/9/7 15:36:39,Inactive,21.00,49.50
3257999,1599493000,2020/9/7 15:36:40,Inactive,21.00,49.50
3258999,1599493001,2020/9/7 15:36:41,Inactive,21.00,49.50
3260000,1599493002,2020/9/7 15:36:42,Inactive,21.00,49.50
3260999,1599493003,2020/9/7 15:36:43,Inactive,21.00,49.40
